customer_age,trx_vlu,trx_age,trx_rank,category_in_english,value_recency
139,236.0,139,1,Grocery,1.6857142857142857
403,131.9,403,1,Grocery,0.3264851485148515
231,146.0,231,1,Grocery,0.6293103448275862
27,730.0,304,1,Grocery,2.3934426229508197
20,343.7,20,1,Grocery,16.366666666666667
27,92.3,27,1,Grocery,3.2964285714285713
152,91.2,472,1,Grocery,0.19281183932346724
152,99.7,152,2,Grocery,0.6516339869281046
127,1162.0,273,1,Grocery,4.240875912408759
127,158.5,181,2,Grocery,0.8708791208791209
127,131.7,127,3,Grocery,1.02890625
20,239.3,20,1,Grocery,11.395238095238096
118,64.0,118,1,Grocery,0.5378151260504201
151,147.9,151,1,Grocery,0.9730263157894737
242,108.0,242,1,Grocery,0.4444444444444444
20,356.0,20,1,Grocery,16.952380952380953
363,74.0,363,1,Grocery,0.2032967032967033
329,163.1,329,1,Grocery,0.4942424242424242
37,1362.0,473,1,Grocery,2.8734177215189876
37,44.0,466,2,Grocery,0.09421841541755889
37,76.2,455,3,Grocery,0.16710526315789476
37,150.0,431,4,Grocery,0.3472222222222222
37,660.0,343,5,Grocery,1.9186046511627908
37,180.0,321,6,Grocery,0.5590062111801242
37,180.0,182,7,Grocery,0.9836065573770492
37,284.0,121,8,Grocery,2.3278688524590163
260,125.7,260,1,Grocery,0.48160919540229885
129,344.0,129,1,Grocery,2.646153846153846
245,623.9,265,1,Grocery,2.3454887218045113
20,44.0,491,1,Grocery,0.08943089430894309
15,628.0,268,1,Grocery,2.3345724907063197
192,340.9,192,1,Grocery,1.766321243523316
20,1091.0,316,1,Grocery,3.441640378548896
216,203.1,216,1,Grocery,0.9359447004608294
40,244.6,203,1,Grocery,1.1990196078431372
40,120.0,40,2,Grocery,2.926829268292683
281,147.1,281,1,Grocery,0.5216312056737589
20,1044.0,473,1,Grocery,2.2025316455696204
20,46.0,466,2,Grocery,0.09850107066381156
20,164.0,431,3,Grocery,0.37962962962962965
20,271.3,382,4,Grocery,0.708355091383812
20,180.0,337,5,Grocery,0.5325443786982249
20,333.0,271,6,Grocery,1.224264705882353
348,184.4,348,1,Grocery,0.5283667621776504
95,184.0,95,1,Grocery,1.9166666666666667
20,224.2,20,1,Grocery,10.676190476190476
251,60.0,251,1,Grocery,0.23809523809523808
235,114.0,235,1,Grocery,0.4830508474576271
20,98.2,270,1,Grocery,0.3623616236162362
20,60.2,20,2,Grocery,2.8666666666666667
218,120.0,488,1,Grocery,0.24539877300613497
218,124.0,218,2,Grocery,0.5662100456621004
34,430.4,250,1,Grocery,1.7147410358565736
34,166.0,34,2,Grocery,4.742857142857143
3,189.0,163,1,Grocery,1.1524390243902438
3,62.6,3,2,Grocery,15.65
290,116.0,290,1,Grocery,0.39862542955326463
131,200.0,131,1,Grocery,1.5151515151515151
266,170.2,266,1,Grocery,0.6374531835205992
6,179.9,6,1,Grocery,25.7
255,120.0,289,1,Grocery,0.41379310344827586
4,126.0,4,1,Grocery,25.2
98,163.8,300,1,Grocery,0.5441860465116279
98,94.0,98,2,Grocery,0.9494949494949495
37,304.0,37,1,Grocery,8.0
224,172.0,224,1,Grocery,0.7644444444444445
72,234.0,72,1,Grocery,3.2054794520547945
212,182.9,212,1,Grocery,0.8586854460093897
215,677.8,215,1,Grocery,3.1379629629629626
4,133.9,4,1,Grocery,26.78
174,169.6,174,1,Grocery,0.9691428571428571
377,101.5,377,1,Grocery,0.26851851851851855
257,311.0,257,1,Grocery,1.2054263565891472
37,280.0,37,1,Grocery,7.368421052631579
33,238.0,33,1,Grocery,7.0
211,682.5,211,1,Grocery,3.2193396226415096
174,236.7,174,1,Grocery,1.3525714285714285
139,340.0,139,1,Grocery,2.4285714285714284
328,259.7,328,1,Grocery,0.7893617021276595
289,143.9,388,1,Grocery,0.36992287917737793
289,248.2,289,2,Grocery,0.8558620689655172
261,155.0,261,1,Grocery,0.5916030534351145
235,192.0,235,1,Grocery,0.8135593220338984
256,185.7,256,1,Grocery,0.722568093385214
241,113.4,241,1,Grocery,0.46859504132231405
305,374.0,305,1,Grocery,1.2222222222222223
118,61.9,472,1,Grocery,0.13086680761099365
118,88.0,423,2,Grocery,0.20754716981132076
118,128.0,118,3,Grocery,1.0756302521008403
261,84.0,261,1,Grocery,0.32061068702290074
286,215.2,286,1,Grocery,0.7498257839721254
270,240.9,270,1,Grocery,0.888929889298893
70,324.5,182,1,Grocery,1.773224043715847
112,292.6,289,1,Grocery,1.0089655172413794
112,30.0,260,2,Grocery,0.11494252873563218
112,52.0,182,3,Grocery,0.28415300546448086
112,84.0,112,4,Grocery,0.7433628318584071
31,228.0,31,1,Grocery,7.125
90,701.4,347,1,Grocery,2.0155172413793103
69,254.2,69,1,Grocery,3.6314285714285712
20,94.0,20,1,Grocery,4.476190476190476
389,150.7,389,1,Grocery,0.3864102564102564
170,112.0,170,1,Grocery,0.6549707602339181
263,126.0,263,1,Grocery,0.4772727272727273
229,220.0,229,1,Grocery,0.9565217391304348
271,109.0,271,1,Grocery,0.4007352941176471
128,494.0,128,1,Grocery,3.8294573643410854
140,213.0,140,1,Grocery,1.5106382978723405
261,175.0,261,1,Grocery,0.6679389312977099
257,109.0,257,1,Grocery,0.42248062015503873
254,122.0,254,1,Grocery,0.47843137254901963
349,241.9,349,1,Grocery,0.6911428571428572
58,725.5,58,1,Grocery,12.296610169491526
237,180.4,404,1,Grocery,0.4454320987654321
207,254.0,207,1,Grocery,1.2211538461538463
250,299.0,250,1,Grocery,1.1912350597609562
121,200.0,121,1,Grocery,1.639344262295082
181,163.4,181,1,Grocery,0.8978021978021978
88,138.0,88,1,Grocery,1.550561797752809
93,628.0,93,1,Grocery,6.680851063829787
130,358.1,130,1,Grocery,2.7335877862595424
263,156.0,466,1,Grocery,0.3340471092077088
263,78.3,263,2,Grocery,0.29659090909090907
16,67.9,193,1,Grocery,0.35000000000000003
16,84.0,16,2,Grocery,4.9411764705882355
107,359.8,107,1,Grocery,3.3314814814814815
326,133.8,326,1,Grocery,0.4091743119266055
85,2384.7,85,1,Grocery,27.729069767441857
271,127.0,271,1,Grocery,0.46691176470588236
78,1194.0,78,1,Grocery,15.113924050632912
14,184.0,14,1,Grocery,12.266666666666667
314,214.3,314,1,Grocery,0.6803174603174603
254,182.8,363,1,Grocery,0.5021978021978022
135,134.0,135,1,Grocery,0.9852941176470589
221,175.0,221,1,Grocery,0.7882882882882883
64,283.7,300,1,Grocery,0.9425249169435216
64,384.3,64,2,Grocery,5.912307692307692
45,172.0,45,1,Grocery,3.739130434782609
13,273.9,174,1,Grocery,1.565142857142857
13,91.0,13,2,Grocery,6.5
255,232.0,395,1,Grocery,0.5858585858585859
13,1192.0,383,1,Grocery,3.1041666666666665
33,104.0,465,1,Grocery,0.22317596566523606
33,209.9,33,2,Grocery,6.173529411764706
40,490.4,40,1,Grocery,11.960975609756098
258,150.0,258,1,Grocery,0.5791505791505791
261,363.5,261,1,Grocery,1.3874045801526718
57,115.6,293,1,Grocery,0.3931972789115646
57,72.5,57,2,Grocery,1.25
102,400.0,102,1,Grocery,3.883495145631068
187,1486.0,187,1,Grocery,7.904255319148936
235,96.0,235,1,Grocery,0.4067796610169492
261,151.0,261,1,Grocery,0.5763358778625954
54,120.9,406,1,Grocery,0.29705159705159706
54,64.4,54,2,Grocery,1.1709090909090911
269,115.3,269,1,Grocery,0.42703703703703705
103,358.9,103,1,Grocery,3.4509615384615384
26,209.9,350,1,Grocery,0.598005698005698
250,174.0,250,1,Grocery,0.6932270916334662
296,162.0,296,1,Grocery,0.5454545454545454
20,374.2,364,1,Grocery,1.0252054794520549
329,100.0,329,1,Grocery,0.30303030303030304
120,76.0,120,1,Grocery,0.628099173553719
101,954.0,101,1,Grocery,9.352941176470589
41,176.0,41,1,Grocery,4.190476190476191
259,62.0,259,1,Grocery,0.23846153846153847
41,222.0,41,1,Grocery,5.285714285714286
434,188.0,434,1,Grocery,0.432183908045977
60,630.0,60,1,Grocery,10.327868852459016
128,294.0,317,1,Grocery,0.9245283018867925
128,196.2,128,2,Grocery,1.5209302325581395
76,220.4,76,1,Grocery,2.8623376623376626
6,159.7,314,1,Grocery,0.506984126984127
6,116.0,6,2,Grocery,16.571428571428573
376,128.5,376,1,Grocery,0.34084880636604775
41,107.8,41,1,Grocery,2.5666666666666664
351,125.4,351,1,Grocery,0.35625
286,146.8,286,1,Grocery,0.5114982578397212
257,82.0,257,1,Grocery,0.3178294573643411
13,260.0,13,1,Grocery,18.571428571428573
27,856.2,497,1,Grocery,1.719277108433735
27,746.2,412,2,Grocery,1.8067796610169493
27,1121.5,335,3,Grocery,3.337797619047619
27,140.0,324,4,Grocery,0.4307692307692308
27,419.5,271,5,Grocery,1.5422794117647058
27,471.5,271,6,Grocery,1.7334558823529411
27,240.0,257,7,Grocery,0.9302325581395349
27,871.5,171,8,Grocery,5.066860465116279
27,730.0,145,9,Grocery,5.0
27,401.0,110,10,Grocery,3.6126126126126126
27,540.5,89,11,Grocery,6.0055555555555555
27,450.8,27,12,Grocery,16.1
278,127.5,278,1,Grocery,0.45698924731182794
54,164.7,262,1,Grocery,0.6262357414448668
54,110.5,54,2,Grocery,2.0090909090909093
50,58.0,50,1,Grocery,1.1372549019607843
113,162.8,113,1,Grocery,1.4280701754385965
95,444.6,95,1,Grocery,4.6312500000000005
310,77.6,310,1,Grocery,0.2495176848874598
82,151.2,82,1,Grocery,1.8216867469879516
111,190.9,111,1,Grocery,1.7044642857142858
261,126.9,261,1,Grocery,0.48435114503816795
180,253.8,180,1,Grocery,1.4022099447513814
50,169.8,50,1,Grocery,3.3294117647058825
119,206.0,119,1,Grocery,1.7166666666666666
309,336.5,309,1,Grocery,1.085483870967742
5,225.5,5,1,Grocery,37.583333333333336
20,93.8,307,1,Grocery,0.30454545454545456
20,60.0,20,2,Grocery,2.857142857142857
68,229.8,68,1,Grocery,3.330434782608696
54,200.0,54,1,Grocery,3.6363636363636362
45,346.0,45,1,Grocery,7.521739130434782
75,198.9,75,1,Grocery,2.6171052631578946
269,1898.0,381,1,Grocery,4.968586387434555
269,407.0,269,2,Grocery,1.5074074074074073
237,102.0,237,1,Grocery,0.42857142857142855
323,116.0,323,1,Grocery,0.35802469135802467
269,180.2,269,1,Grocery,0.6674074074074073
398,214.0,398,1,Grocery,0.5363408521303258
128,381.1,259,1,Grocery,1.465769230769231
128,76.0,128,2,Grocery,0.5891472868217055
256,56.4,256,1,Grocery,0.21945525291828794
10,159.3,10,1,Grocery,14.481818181818182
130,271.1,130,1,Grocery,2.069465648854962
20,304.5,20,1,Grocery,14.5
241,179.0,368,1,Grocery,0.48509485094850946
241,142.0,241,2,Grocery,0.5867768595041323
80,208.0,80,1,Grocery,2.567901234567901
33,600.0,33,1,Grocery,17.647058823529413
21,207.1,21,1,Grocery,9.413636363636364
211,113.2,211,1,Grocery,0.5339622641509434
61,172.0,61,1,Grocery,2.774193548387097
251,155.5,251,1,Grocery,0.6170634920634921
41,518.1,41,1,Grocery,12.335714285714285
26,142.0,329,1,Grocery,0.4303030303030303
330,188.7,330,1,Grocery,0.5700906344410875
34,188.0,544,1,Grocery,0.344954128440367
34,131.2,443,2,Grocery,0.2954954954954955
34,59.7,390,3,Grocery,0.1526854219948849
34,64.5,333,4,Grocery,0.19311377245508982
34,194.0,126,5,Grocery,1.5275590551181102
34,116.0,34,6,Grocery,3.3142857142857145
20,101.5,20,1,Grocery,4.833333333333333
20,52.0,20,2,Grocery,2.4761904761904763
362,130.0,362,1,Grocery,0.3581267217630854
270,147.6,270,1,Grocery,0.5446494464944649
112,182.0,112,1,Grocery,1.6106194690265487
20,135.0,20,1,Grocery,6.428571428571429
25,50.0,27,1,Grocery,1.7857142857142858
25,100.0,25,2,Grocery,3.8461538461538463
120,310.0,120,1,Grocery,2.56198347107438
34,143.8,34,1,Grocery,4.1085714285714285
367,180.0,367,1,Grocery,0.4891304347826087
20,64.2,20,1,Grocery,3.0571428571428574
66,290.9,66,1,Grocery,4.341791044776119
41,933.2,362,1,Grocery,2.5707988980716254
78,268.0,279,1,Grocery,0.9571428571428572
297,721.8,297,1,Grocery,2.4221476510067115
20,806.4,20,1,Grocery,38.4
93,209.5,401,1,Grocery,0.5211442786069652
277,120.0,277,1,Grocery,0.4316546762589928
206,200.5,206,1,Grocery,0.9685990338164251
128,76.0,128,1,Grocery,0.5891472868217055
59,799.8,330,1,Grocery,2.4163141993957704
96,230.0,96,1,Grocery,2.3711340206185567
304,170.9,304,1,Grocery,0.560327868852459
70,952.3,328,1,Grocery,2.894528875379939
276,228.0,276,1,Grocery,0.8231046931407943
108,235.5,108,1,Grocery,2.1605504587155964
32,204.0,32,1,Grocery,6.181818181818182
141,665.0,141,1,Grocery,4.683098591549296
34,193.6,506,1,Grocery,0.3818540433925049
34,184.1,193,2,Grocery,0.9489690721649484
34,90.0,34,3,Grocery,2.5714285714285716
46,204.0,46,1,Grocery,4.340425531914893
27,58.6,332,1,Grocery,0.17597597597597597
98,206.0,98,1,Grocery,2.080808080808081
183,157.0,183,1,Grocery,0.8532608695652174
177,324.0,177,1,Grocery,1.8202247191011236
360,129.9,360,1,Grocery,0.35983379501385043
20,155.4,20,1,Grocery,7.4
304,56.0,352,1,Grocery,0.15864022662889518
304,16.5,304,2,Grocery,0.054098360655737705
100,273.1,447,1,Grocery,0.6095982142857144
100,106.0,328,2,Grocery,0.3221884498480243
100,120.4,252,3,Grocery,0.47588932806324113
100,197.5,100,4,Grocery,1.9554455445544554
123,170.0,123,1,Grocery,1.3709677419354838
192,132.6,192,1,Grocery,0.6870466321243524
180,72.0,180,1,Grocery,0.39779005524861877
6,758.0,163,1,Grocery,4.621951219512195
120,230.8,120,1,Grocery,1.9074380165289258
45,81.9,260,1,Grocery,0.3137931034482759
45,44.0,45,2,Grocery,0.9565217391304348
6,4766.0,393,1,Grocery,12.096446700507615
6,405.6,348,2,Grocery,1.1621776504297996
20,199.6,131,1,Grocery,1.512121212121212
20,51.7,41,2,Grocery,1.230952380952381
250,218.7,250,1,Grocery,0.8713147410358565
68,200.0,68,1,Grocery,2.898550724637681
48,208.0,48,1,Grocery,4.244897959183674
21,219.6,21,1,Grocery,9.981818181818182
491,60.5,491,1,Grocery,0.12296747967479675
152,320.0,152,1,Grocery,2.0915032679738563
94,197.9,94,1,Grocery,2.0831578947368423
367,320.8,367,1,Grocery,0.8717391304347827
180,122.0,180,1,Grocery,0.6740331491712708
219,166.3,219,1,Grocery,0.755909090909091
252,183.3,503,1,Grocery,0.36369047619047623
261,182.0,261,1,Grocery,0.6946564885496184
8,106.0,8,1,Grocery,11.777777777777779
288,178.0,288,1,Grocery,0.615916955017301
351,143.9,351,1,Grocery,0.4088068181818182
34,144.5,259,1,Grocery,0.5557692307692308
34,50.0,34,2,Grocery,1.4285714285714286
52,276.0,52,1,Grocery,5.2075471698113205
172,284.0,172,1,Grocery,1.6416184971098267
166,121.9,166,1,Grocery,0.7299401197604791
27,270.0,359,1,Grocery,0.75
38,371.1,180,1,Grocery,2.050276243093923
67,185.2,184,1,Grocery,1.001081081081081
141,186.0,141,1,Grocery,1.3098591549295775
262,139.8,262,1,Grocery,0.5315589353612168
30,266.0,30,1,Grocery,8.580645161290322
353,131.9,353,1,Grocery,0.37259887005649717
87,96.0,366,1,Grocery,0.2615803814713896
87,84.2,87,2,Grocery,0.9568181818181819
271,74.0,400,1,Grocery,0.18453865336658354
271,41.0,271,2,Grocery,0.15073529411764705
154,174.0,154,1,Grocery,1.1225806451612903
241,224.0,241,1,Grocery,0.9256198347107438
249,70.0,249,1,Grocery,0.28
67,180.8,346,1,Grocery,0.5210374639769453
231,188.0,231,1,Grocery,0.8103448275862069
77,2861.1,77,1,Grocery,36.68076923076923
208,229.8,208,1,Grocery,1.0995215311004785
415,138.0,415,1,Grocery,0.3317307692307692
64,203.9,64,1,Grocery,3.136923076923077
71,277.1,365,1,Grocery,0.7571038251366121
71,120.0,161,2,Grocery,0.7407407407407407
263,143.8,263,1,Grocery,0.5446969696969698
151,151.1,151,1,Grocery,0.9940789473684211
22,127.4,349,1,Grocery,0.364
253,138.0,253,1,Grocery,0.5433070866141733
40,484.0,301,1,Grocery,1.6026490066225165
226,206.0,419,1,Grocery,0.49047619047619045
226,40.2,297,2,Grocery,0.13489932885906042
226,10.0,226,3,Grocery,0.04405286343612335
34,618.0,34,1,Grocery,17.65714285714286
67,191.6,67,1,Grocery,2.817647058823529
13,248.0,369,1,Grocery,0.6702702702702703
91,594.2,91,1,Grocery,6.458695652173914
27,231.7,27,1,Grocery,8.275
254,912.9,254,1,Grocery,3.58
119,211.8,119,1,Grocery,1.7650000000000001
34,80.0,383,1,Grocery,0.20833333333333334
13,166.0,360,1,Grocery,0.4598337950138504
13,148.0,13,2,Grocery,10.571428571428571
172,197.9,321,1,Grocery,0.6145962732919255
172,50.0,172,2,Grocery,0.28901734104046245
321,103.0,332,1,Grocery,0.30930930930930933
321,52.0,321,2,Grocery,0.16149068322981366
158,857.0,159,1,Grocery,5.35625
158,284.2,158,2,Grocery,1.7874213836477986
161,203.3,331,1,Grocery,0.6123493975903614
27,267.5,27,1,Grocery,9.553571428571429
27,126.0,392,1,Grocery,0.32061068702290074
368,163.7,368,1,Grocery,0.44363143631436314
249,100.0,249,1,Grocery,0.4
54,100.6,323,1,Grocery,0.3104938271604938
54,68.0,54,2,Grocery,1.2363636363636363
149,412.0,149,1,Grocery,2.7466666666666666
260,663.6,260,1,Grocery,2.542528735632184
204,185.7,204,1,Grocery,0.9058536585365853
110,103.9,110,1,Grocery,0.9360360360360361
276,151.4,276,1,Grocery,0.5465703971119134
27,347.0,27,1,Grocery,12.392857142857142
372,190.8,372,1,Grocery,0.5115281501340483
230,158.0,230,1,Grocery,0.683982683982684
34,192.8,34,1,Grocery,5.508571428571429
171,158.0,171,1,Grocery,0.9186046511627907
195,179.8,195,1,Grocery,0.9173469387755102
432,308.3,432,1,Grocery,0.7120092378752887
352,182.9,352,1,Grocery,0.5181303116147309
230,164.0,230,1,Grocery,0.70995670995671
78,222.0,374,1,Grocery,0.592
78,142.0,78,2,Grocery,1.7974683544303798
22,148.0,22,1,Grocery,6.434782608695652
8,505.8,8,1,Grocery,56.2
260,99.0,260,1,Grocery,0.3793103448275862
217,222.0,368,1,Grocery,0.6016260162601627
217,76.0,217,2,Grocery,0.3486238532110092
17,264.0,17,1,Grocery,14.666666666666666
52,614.0,109,1,Grocery,5.581818181818182
52,135.2,52,2,Grocery,2.550943396226415
68,96.4,305,1,Grocery,0.3150326797385621
33,325.7,33,1,Grocery,9.579411764705881
250,116.3,250,1,Grocery,0.46334661354581674
29,165.5,304,1,Grocery,0.5426229508196722
29,240.0,29,2,Grocery,8.0
352,147.7,352,1,Grocery,0.418413597733711
29,83.5,29,1,Grocery,2.783333333333333
20,328.5,20,1,Grocery,15.642857142857142
29,47.1,385,1,Grocery,0.12202072538860104
29,98.0,245,2,Grocery,0.3983739837398374
102,138.0,102,1,Grocery,1.3398058252427185
268,114.0,268,1,Grocery,0.42379182156133827
122,178.4,122,1,Grocery,1.4504065040650407
300,196.8,447,1,Grocery,0.43928571428571433
165,250.0,165,1,Grocery,1.5060240963855422
11,200.5,178,1,Grocery,1.1201117318435754
11,62.0,11,2,Grocery,5.166666666666667
27,271.0,382,1,Grocery,0.7075718015665796
20,142.4,154,1,Grocery,0.9187096774193548
20,70.0,20,2,Grocery,3.3333333333333335
13,300.0,13,1,Grocery,21.428571428571427
154,89.9,387,1,Grocery,0.23170103092783506
154,88.0,154,2,Grocery,0.567741935483871
40,201.3,40,1,Grocery,4.909756097560976
257,517.9,425,1,Grocery,1.2157276995305164
257,125.0,354,2,Grocery,0.352112676056338
257,159.0,257,3,Grocery,0.6162790697674418
34,110.8,34,1,Grocery,3.1657142857142855
20,293.0,433,1,Grocery,0.6751152073732719
20,289.4,330,2,Grocery,0.8743202416918429
20,84.0,118,3,Grocery,0.7058823529411765
351,19.8,351,1,Grocery,0.05625
30,210.0,30,1,Grocery,6.774193548387097
41,498.0,382,1,Grocery,1.3002610966057442
23,199.5,23,1,Grocery,8.3125
20,118.0,20,1,Grocery,5.619047619047619
27,272.4,314,1,Grocery,0.8647619047619047
27,240.0,132,2,Grocery,1.8045112781954886
66,200.0,66,1,Grocery,2.985074626865672
55,213.4,55,1,Grocery,3.810714285714286
68,124.2,68,1,Grocery,1.8
365,242.8,365,1,Grocery,0.6633879781420765
250,204.8,250,1,Grocery,0.8159362549800797
300,176.7,300,1,Grocery,0.5870431893687708
12,172.7,12,1,Grocery,13.284615384615384
34,1571.0,34,1,Grocery,44.885714285714286
34,279.0,34,1,Grocery,7.9714285714285715
20,770.6,131,1,Grocery,5.837878787878788
20,408.6,41,2,Grocery,9.72857142857143
123,217.4,123,1,Grocery,1.7532258064516129
152,224.0,152,1,Grocery,1.4640522875816993
295,140.0,295,1,Grocery,0.47297297297297297
298,146.0,298,1,Grocery,0.4882943143812709
261,165.9,261,1,Grocery,0.633206106870229
314,104.0,314,1,Grocery,0.33015873015873015
27,139.8,27,1,Grocery,4.992857142857143
20,206.3,20,1,Grocery,9.823809523809524
77,210.0,77,1,Grocery,2.6923076923076925
20,58.9,20,1,Grocery,2.8047619047619046
112,504.5,112,1,Grocery,4.464601769911504
107,105.0,339,1,Grocery,0.3088235294117647
107,82.7,107,2,Grocery,0.7657407407407407
197,67.0,197,1,Grocery,0.3383838383838384
183,220.6,183,1,Grocery,1.1989130434782609
74,254.0,74,1,Grocery,3.3866666666666667
132,210.0,132,1,Grocery,1.5789473684210527
315,184.0,315,1,Grocery,0.5822784810126582
56,174.0,56,1,Grocery,3.0526315789473686
27,35.9,269,1,Grocery,0.13296296296296295
20,39.0,20,1,Grocery,1.8571428571428572
259,48.0,259,1,Grocery,0.18461538461538463
34,110.0,149,1,Grocery,0.7333333333333333
34,94.0,34,2,Grocery,2.6857142857142855
91,57.2,91,1,Grocery,0.6217391304347827
135,138.6,135,1,Grocery,1.0191176470588235
20,133.8,20,1,Grocery,6.371428571428572
15,232.0,15,1,Grocery,14.5
84,129.1,84,1,Grocery,1.5188235294117647
27,22.0,300,1,Grocery,0.07308970099667775
27,246.0,27,2,Grocery,8.785714285714286
84,183.3,84,1,Grocery,2.1564705882352944
101,23.5,247,1,Grocery,0.09475806451612903
101,198.0,101,2,Grocery,1.9411764705882353
81,106.0,81,1,Grocery,1.2926829268292683
176,132.0,176,1,Grocery,0.7457627118644068
13,257.4,13,1,Grocery,18.385714285714283
164,120.0,164,1,Grocery,0.7272727272727273
34,160.8,34,1,Grocery,4.594285714285714
20,87.4,20,1,Grocery,4.161904761904762
20,243.8,20,1,Grocery,11.609523809523811
228,2077.3,228,1,Grocery,9.071179039301311
78,50.0,275,1,Grocery,0.18115942028985507
78,87.0,140,2,Grocery,0.6170212765957447
78,66.0,78,3,Grocery,0.8354430379746836
356,1400.0,356,1,Grocery,3.9215686274509802
28,2000.0,372,1,Grocery,5.361930294906166
149,128.0,369,1,Grocery,0.34594594594594597
149,114.0,149,2,Grocery,0.76
129,89.3,456,1,Grocery,0.19540481400437637
280,64.0,506,1,Grocery,0.126232741617357
280,67.1,280,2,Grocery,0.2387900355871886
368,80.0,368,1,Grocery,0.21680216802168023
308,128.0,308,1,Grocery,0.41423948220064727
60,65.8,60,1,Grocery,1.0786885245901638
34,247.0,34,1,Grocery,7.057142857142857
18,422.0,18,1,Grocery,22.210526315789473
98,130.8,98,1,Grocery,1.3212121212121213
79,102.0,79,1,Grocery,1.275
6,79.0,6,1,Grocery,11.285714285714286
132,43.9,332,1,Grocery,0.13183183183183184
132,18.0,332,2,Grocery,0.05405405405405406
132,9.0,256,3,Grocery,0.03501945525291829
132,59.0,132,4,Grocery,0.44360902255639095
361,2162.1,361,1,Grocery,5.972651933701657
152,108.6,381,1,Grocery,0.28429319371727746
152,92.0,152,2,Grocery,0.6013071895424836
34,71.0,307,1,Grocery,0.2305194805194805
34,61.0,34,2,Grocery,1.7428571428571429
252,109.1,252,1,Grocery,0.4312252964426877
149,259.6,382,1,Grocery,0.6778067885117494
149,100.6,250,2,Grocery,0.400796812749004
149,106.0,149,3,Grocery,0.7066666666666667
305,146.8,485,1,Grocery,0.3020576131687243
27,239.0,27,1,Grocery,8.535714285714286
399,66.3,399,1,Grocery,0.16574999999999998
367,2234.6,367,1,Grocery,6.072282608695652
161,79.4,161,1,Grocery,0.4901234567901235
254,162.4,254,1,Grocery,0.6368627450980392
447,100.0,447,1,Grocery,0.22321428571428573
258,116.0,258,1,Grocery,0.44787644787644787
20,168.6,316,1,Grocery,0.5318611987381703
20,93.0,20,2,Grocery,4.428571428571429
67,301.4,383,1,Grocery,0.7848958333333332
88,124.0,452,1,Grocery,0.2737306843267108
314,142.4,314,1,Grocery,0.45206349206349206
50,308.9,50,1,Grocery,6.056862745098039
72,181.3,343,1,Grocery,0.5270348837209302
72,76.0,253,2,Grocery,0.2992125984251969
72,194.0,72,3,Grocery,2.6575342465753424
256,75.6,256,1,Grocery,0.2941634241245136
301,49.3,301,1,Grocery,0.16324503311258276
384,144.7,384,1,Grocery,0.3758441558441558
66,130.8,304,1,Grocery,0.42885245901639346
66,87.0,66,2,Grocery,1.2985074626865671
300,397.9,447,1,Grocery,0.8881696428571428
373,110.0,373,1,Grocery,0.29411764705882354
59,360.0,59,1,Grocery,6.0
241,258.0,241,1,Grocery,1.0661157024793388
50,243.3,50,1,Grocery,4.770588235294118
260,773.7,468,1,Grocery,1.6496801705756932
260,478.1,447,2,Grocery,1.0671875
34,25.0,34,1,Grocery,0.7142857142857143
83,543.4,83,1,Grocery,6.469047619047619
186,104.0,186,1,Grocery,0.5561497326203209
362,168.0,362,1,Grocery,0.4628099173553719
268,2004.0,268,1,Grocery,7.449814126394052
61,76.9,61,1,Grocery,1.2403225806451614
300,259.5,300,1,Grocery,0.8621262458471761
44,116.8,278,1,Grocery,0.4186379928315412
44,64.0,44,2,Grocery,1.4222222222222223
428,213.8,428,1,Grocery,0.4983682983682984
5,465.9,5,1,Grocery,77.64999999999999
148,404.5,384,1,Grocery,1.0506493506493506
358,2002.3,358,1,Grocery,5.577437325905293
330,164.0,330,1,Grocery,0.4954682779456193
272,102.9,272,1,Grocery,0.3769230769230769
169,158.9,169,1,Grocery,0.9347058823529412
34,91.0,34,1,Grocery,2.6
388,112.0,388,1,Grocery,0.2879177377892031
204,254.1,219,1,Grocery,1.155
204,152.0,204,2,Grocery,0.7414634146341463
49,160.0,49,1,Grocery,3.2
49,106.0,49,1,Grocery,2.12
122,166.0,122,1,Grocery,1.3495934959349594
192,150.4,433,1,Grocery,0.34654377880184334
192,148.0,303,2,Grocery,0.4868421052631579
192,128.0,192,3,Grocery,0.6632124352331606
385,85.1,385,1,Grocery,0.2204663212435233
263,200.0,263,1,Grocery,0.7575757575757576
350,414.0,350,1,Grocery,1.1794871794871795
153,353.1,153,1,Grocery,2.292857142857143
340,87.7,502,1,Grocery,0.17435387673956262
340,59.2,340,2,Grocery,0.17360703812316716
62,388.8,62,1,Grocery,6.171428571428572
349,1037.1,354,1,Grocery,2.921408450704225
379,2175.2,384,1,Grocery,5.64987012987013
379,2006.0,379,2,Grocery,5.278947368421052
34,303.0,34,1,Grocery,8.657142857142857
186,105.3,186,1,Grocery,0.5631016042780749
366,2286.0,366,1,Grocery,6.228882833787466
299,162.0,299,1,Grocery,0.54
267,194.5,267,1,Grocery,0.7257462686567164
55,100.0,55,1,Grocery,1.7857142857142858
27,186.0,223,1,Grocery,0.8303571428571429
27,75.0,27,2,Grocery,2.6785714285714284
98,192.0,98,1,Grocery,1.9393939393939394
251,226.7,408,1,Grocery,0.554278728606357
387,156.0,387,1,Grocery,0.4020618556701031
29,339.6,332,1,Grocery,1.0198198198198198
29,244.0,29,2,Grocery,8.133333333333333
