User_Id,Customer_Age,Trx_Vlu,Trx_Age,Trx_Rank,Points,Category In English,Mer_Id
9115,255,130,255,1,1300,F&B,40
9124,183,780,445,1,7800,F&B,40
9124,183,708,368,2,7080,F&B,40
9124,183,840,291,3,8400,F&B,40
9168,28,40,505,1,400,F&B,40
9184,233,156,233,1,1560,F&B,40
9203,251,108,251,1,1080,F&B,40
9227,366,176,366,1,1760,F&B,40
9272,255,154,255,1,1540,F&B,40
9327,218,180,218,1,1800,F&B,40
9431,454,110,454,1,1100,F&B,40
9460,404,180,404,1,1800,F&B,40
9477,255,232,255,1,2320,F&B,40
9557,369,288,369,1,2880,F&B,40
9559,214,132,214,1,1320,F&B,40
9563,231,288,231,1,2880,F&B,40
9628,274,324,274,1,3240,F&B,40
9648,242,240,242,1,2400,F&B,40
9650,18,142,404,1,1420,F&B,40
9650,18,46,215,2,460,F&B,40
9652,20,80,335,1,800,F&B,40
9660,239,186,239,1,1860,F&B,40
9698,273,494,273,1,4940,F&B,40
9773,343,208,343,1,2080,F&B,40
9812,256,222.5,256,1,2225,F&B,40
9843,258,156,258,1,1560,F&B,40
9860,290,126,290,1,1260,F&B,40
9880,271,495,271,1,4950,F&B,40
9889,215,318,215,1,3180,F&B,40
9927,238,200,238,1,2000,F&B,40
9976,264,382,264,1,3820,F&B,40
10012,233,172,233,1,1720,F&B,40
10025,228,160,228,1,1600,F&B,40
10111,25,420,201,1,4200,F&B,40
10160,27,218,291,1,2180,F&B,40
10160,27,184,220,2,1840,F&B,40
10332,233,198,233,1,1980,F&B,40
10333,323,108,323,1,1080,F&B,40
10375,260,147,260,1,1470,F&B,40
10381,199,496,493,1,4960,F&B,40
10381,199,372,315,2,3720,F&B,40
10381,199,400,199,3,4000,F&B,40
10489,324,248,324,1,2480,F&B,40
10497,335,90,335,1,900,F&B,40
10538,443,60,443,1,600,F&B,40
10546,42,378,250,1,3780,F&B,40
10546,42,744,132,2,7440,F&B,40
10673,27,90,157,1,900,F&B,40
10673,27,80,124,2,800,F&B,40
10837,326,158,326,1,1580,F&B,40
10853,312,102,312,1,1020,F&B,40
11016,353,98,353,1,980,F&B,40
11037,206,146,206,1,1460,F&B,40
11161,323,116,323,1,1160,F&B,40
11184,260,331,260,1,3310,F&B,40
11234,371,106,371,1,1060,F&B,40
11242,536,180,536,1,1800,F&B,40
11378,202,146,202,1,1460,F&B,40
11401,436,138,436,1,1380,F&B,40
11447,307,127,307,1,1270,F&B,40
11478,250,83,250,1,830,F&B,40
11486,238,86,238,1,860,F&B,40
11521,249,116,249,1,1160,F&B,40
11539,228,136,228,1,1360,F&B,40
11667,250,50,250,1,500,F&B,40
11735,134,340,134,1,3400,F&B,40
11772,195,96,315,1,960,F&B,40
11772,195,38,195,2,380,F&B,40
11802,292,144,292,1,1440,F&B,40
11837,266,476,266,1,4760,F&B,40
11889,41,140,363,1,1400,F&B,40
11923,192,320,192,1,3200,F&B,40
11974,230,90,230,1,900,F&B,40
12009,200,100,214,1,1000,F&B,40
12009,200,120,200,2,1200,F&B,40
12183,181,194,181,1,1940,F&B,40
12197,214,142,214,1,1420,F&B,40
12242,10,578,257,1,5780,F&B,40
12393,222,316,222,1,3160,F&B,40
12464,223,164,223,1,1640,F&B,40
12499,294,632,294,1,6320,F&B,40
12595,283,156,283,1,1560,F&B,40
12764,206,84,206,1,840,F&B,40
12832,238,126,238,1,1260,F&B,40
12849,279,182,279,1,1820,F&B,40
12916,387,74,387,1,740,F&B,40
13008,61,145.6,369,1,1456,F&B,40
13030,290,280,290,1,2800,F&B,40
13060,22,224,304,1,2240,F&B,40
13261,251,193,251,1,1930,F&B,40
13317,299,162,299,1,1620,F&B,40
13335,251,155,251,1,1550,F&B,40
13339,120,188,120,1,1880,F&B,40
13412,26,508,284,1,5080,F&B,40
13413,119,132,119,1,1320,F&B,40
13418,200,364,200,1,3640,F&B,40
13424,115,492,115,1,4920,F&B,40
13477,20,120,415,1,1200,F&B,40
13517,218,146,218,1,1460,F&B,40
13537,314,158,314,1,1580,F&B,40
13742,304,166,304,1,1660,F&B,40
13767,240,214,356,1,2140,F&B,40
13796,267,152,366,1,1520,F&B,40
13856,228,770,228,1,7700,F&B,40
13861,131,48,359,1,480,F&B,40
13918,20,218,353,1,2180,F&B,40
13969,246,182,246,1,1820,F&B,40
14023,240,334,369,1,3340,F&B,40
14040,267,126,267,1,1260,F&B,40
14115,20,274,279,1,2740,F&B,40
14121,266,94,266,1,940,F&B,40
14126,16,162,361,1,1620,F&B,40
14261,274,186,274,1,1860,F&B,40
14268,41,164,286,1,1640,F&B,40
14275,27,174,272,1,1740,F&B,40
14293,446,112,446,1,1120,F&B,40
14307,234,104,234,1,1040,F&B,40
14322,239,102,239,1,1020,F&B,40
14349,441,126,441,1,1260,F&B,40
14358,234,100,234,1,1000,F&B,40
14359,90,335,259,1,3350,F&B,40
14374,204,66,204,1,660,F&B,40
14376,288,126,288,1,1260,F&B,40
14414,246,156,246,1,1560,F&B,40
14427,255,288,255,1,2880,F&B,40
14439,252,60,252,1,600,F&B,40
14472,240,264,240,1,2640,F&B,40
14474,358,26,358,1,260,F&B,40
14487,317,140,317,1,1400,F&B,40
14498,245,172,245,1,1720,F&B,40
14540,253,140,253,1,1400,F&B,40
14552,27,312,237,1,3120,F&B,40
14566,6,75,256,1,750,F&B,40
14566,6,116,238,2,1160,F&B,40
14597,259,196,259,1,1960,F&B,40
14618,224,540,224,1,5400,F&B,40
14638,271,290,271,1,2900,F&B,40
14641,236,256,236,1,2560,F&B,40
14683,201,140,201,1,1400,F&B,40
14698,257,132,257,1,1320,F&B,40
14717,327,130,327,1,1300,F&B,40
14718,305,153.5,305,1,1535,F&B,40
14725,343,94,343,1,940,F&B,40
14735,270,150,270,1,1500,F&B,40
14780,90,146,230,1,1460,F&B,40
14793,266,150,266,1,1500,F&B,40
14830,339,704,339,1,7040,F&B,40
14847,128,2972,240,1,29720,F&B,40
14847,128,182,202,2,1820,F&B,40
14871,269,245,269,1,2450,F&B,40
14877,20,260,539,1,2600,F&B,40
14877,20,526,359,2,5260,F&B,40
14934,204,244,252,1,2440,F&B,40
14945,45,580,262,1,5800,F&B,40
14982,257,265,257,1,2650,F&B,40
15041,271,146,271,1,1460,F&B,40
15075,230,168,230,1,1680,F&B,40
15090,32,399.5,196,1,3995,F&B,40
15129,267,87,271,1,870,F&B,40
15129,267,76,267,2,760,F&B,40
15206,27,398,237,1,3980,F&B,40
15215,365,132,365,1,1320,F&B,40
15352,186,542,186,1,5420,F&B,40
15379,272,176,272,1,1760,F&B,40
15422,197,438,197,1,4380,F&B,40
15535,251,284,345,1,2840,F&B,40
15535,251,70,251,2,700,F&B,40
15652,108,124,294,1,1240,F&B,40
15698,27,289,259,1,2890,F&B,40
15701,264,94,264,1,940,F&B,40
15715,173,146,264,1,1460,F&B,40
15737,51,298,271,1,2980,F&B,40
15740,286,182,286,1,1820,F&B,40
15744,27,235,260,1,2350,F&B,40
15772,242,285,242,1,2850,F&B,40
15860,258,268,258,1,2680,F&B,40
15918,19,174,410,1,1740,F&B,40
16039,269,252,269,1,2520,F&B,40
16053,307,183,307,1,1830,F&B,40
16065,128,50,202,1,500,F&B,40
16098,292,98,292,1,980,F&B,40
16142,249,666,249,1,6660,F&B,40
16148,255,138,255,1,1380,F&B,40
16175,422,100,422,1,1000,F&B,40
16230,307,140,307,1,1400,F&B,40
16240,112,222,112,1,2220,F&B,40
16253,226,132,226,1,1320,F&B,40
16269,449,110,449,1,1100,F&B,40
16271,258,44,258,1,440,F&B,40
16301,69,217,272,1,2170,F&B,40
16369,259,60,259,1,600,F&B,40
16374,270,166,270,1,1660,F&B,40
16441,228,90,228,1,900,F&B,40
16454,269,884,269,1,8840,F&B,40
16458,266,316,266,1,3160,F&B,40
16512,5,140,378,1,1400,F&B,40
16512,5,60,256,2,600,F&B,40
16563,38,362,235,1,3620,F&B,40
16582,239,216,239,1,2160,F&B,40
16624,128,224,281,1,2240,F&B,40
16637,201,292,201,1,2920,F&B,40
16816,251,80,251,1,800,F&B,40
16832,123,220,449,1,2200,F&B,40
16832,123,104,334,2,1040,F&B,40
16840,192,128,192,1,1280,F&B,40
16848,265,120,265,1,1200,F&B,40
16900,332,36,332,1,360,F&B,40
16922,249,248,249,1,2480,F&B,40
16953,305,40,306,1,400,F&B,40
16953,305,80,305,2,800,F&B,40
16956,251,140,251,1,1400,F&B,40
16964,301,176,301,1,1760,F&B,40
16967,321,82,321,1,820,F&B,40
17039,244,530,244,1,5300,F&B,40
17100,250,327,250,1,3270,F&B,40
17169,270,356,303,1,3560,F&B,40
17169,270,85,270,2,850,F&B,40
17190,247,166,247,1,1660,F&B,40
17196,252,106,252,1,1060,F&B,40
17210,20,300,240,1,3000,F&B,40
17307,292,186,292,1,1860,F&B,40
17331,229,232,229,1,2320,F&B,40
17337,348,104,348,1,1040,F&B,40
17344,332,122,332,1,1220,F&B,40
17353,439,108,439,1,1080,F&B,40
17393,280,114,280,1,1140,F&B,40
17405,71,205,269,1,2050,F&B,40
17405,71,105,252,2,1050,F&B,40
17415,311,218,311,1,2180,F&B,40
17465,258,305,258,1,3050,F&B,40
17484,307,140,307,1,1400,F&B,40
17528,346,152,346,1,1520,F&B,40
17535,250,166,250,1,1660,F&B,40
17545,242,140,242,1,1400,F&B,40
17546,420,124,420,1,1240,F&B,40
17638,237,226,237,1,2260,F&B,40
17699,261,639,261,1,6390,F&B,40
17705,27,100,336,1,1000,F&B,40
17727,303,124,303,1,1240,F&B,40
17739,60,78,414,1,780,F&B,40
17823,375,126,375,1,1260,F&B,40
17908,104,182,252,1,1820,F&B,40
17910,246,204,246,1,2040,F&B,40
17932,218,450,218,1,4500,F&B,40
17944,309,140,309,1,1400,F&B,40
18044,352,82,352,1,820,F&B,40
18051,207,100,207,1,1000,F&B,40
18098,328,102,328,1,1020,F&B,40
18130,261,340,262,1,3400,F&B,40
18152,347,650,347,1,6500,F&B,40
18164,13,146,390,1,1460,F&B,40
18186,293,172,293,1,1720,F&B,40
18243,349,108,349,1,1080,F&B,40
18253,289,36,289,1,360,F&B,40
18264,327,172,327,1,1720,F&B,40
18272,257,63,257,1,630,F&B,40
18388,257,405,341,1,4050,F&B,40
18388,257,226,257,2,2260,F&B,40
18491,250,69.9,250,1,699,F&B,40
18606,356,728,358,1,7280,F&B,40
18609,346,2058,346,1,20580,F&B,40
18643,227,196,227,1,1960,F&B,40
18707,40,64,228,1,640,F&B,40
18762,250,870,368,1,8700,F&B,40
18768,156,98,426,1,980,F&B,40
18768,156,60,260,2,600,F&B,40
18768,156,44,156,3,440,F&B,40
18770,289,316,289,1,3160,F&B,40
18824,108,176,108,1,1760,F&B,40
18828,305,110,305,1,1100,F&B,40
18851,265,186,265,1,1860,F&B,40
18902,22,96,300,1,960,F&B,40
18902,22,52,245,2,520,F&B,40
18968,253,450,253,1,4500,F&B,40
19007,266,276,266,1,2760,F&B,40
19026,249,188,249,1,1880,F&B,40
19042,154,120,329,1,1200,F&B,40
19042,154,110,329,2,1100,F&B,40
19042,154,318,154,3,3180,F&B,40
19051,235,50,235,1,500,F&B,40
19100,360,160,360,1,1600,F&B,40
19101,229,132,229,1,1320,F&B,40
19112,250,128,250,1,1280,F&B,40
19171,270,97,270,1,970,F&B,40
19267,244,20,262,1,200,F&B,40
19274,203,220,203,1,2200,F&B,40
19277,299,132,299,1,1320,F&B,40
19363,253,108,253,1,1080,F&B,40
19576,20,146,354,1,1460,F&B,40
19578,236,32,236,1,320,F&B,40
19585,354,164,354,1,1640,F&B,40
19586,360,164,360,1,1640,F&B,40
19611,354,111.5,365,1,1115,F&B,40
19671,151,138,151,1,1380,F&B,40
19681,349,66,349,1,660,F&B,40
19683,253,73,253,1,730,F&B,40
19710,403,230,403,1,2300,F&B,40
19801,260,624,376,1,6240,F&B,40
19801,260,100,300,2,1000,F&B,40
19824,266,944.8,370,1,9448,F&B,40
19852,365,340,373,1,3400,F&B,40
19875,263,708,269,1,7080,F&B,40
19875,263,1457,263,2,14570,F&B,40
19913,254,110,353,1,1100,F&B,40
19943,441,170,441,1,1700,F&B,40
19957,224,124,410,1,1240,F&B,40
19957,224,54,224,2,540,F&B,40
19979,354,120,354,1,1200,F&B,40
20023,45,97,270,1,970,F&B,40
20057,271,120,271,1,1200,F&B,40
20199,68,316,291,1,3160,F&B,40
20201,291,320,291,1,3200,F&B,40
20233,269,90.7,364,1,907,F&B,40
20233,269,60.7,269,2,607,F&B,40
20241,304,138,304,1,1380,F&B,40
20249,236,270,461,1,2700,F&B,40
20249,236,230,236,2,2300,F&B,40
20308,229,84,229,1,840,F&B,40
20355,350,2104,350,1,21040,F&B,40
20437,262,165,262,1,1650,F&B,40
20447,220,290,220,1,2900,F&B,40
20470,32,260,343,1,2600,F&B,40
20527,196,210,196,1,2100,F&B,40
20633,41,20,269,1,200,F&B,40
20655,290,122,290,1,1220,F&B,40
20657,354,90,354,1,900,F&B,40
20660,20,2396,382,1,23960,F&B,40
20682,295,80,295,1,800,F&B,40
20691,27,212,203,1,2120,F&B,40
20723,251,296,301,1,2960,F&B,40
20723,251,39,251,2,390,F&B,40
20734,370,132,370,1,1320,F&B,40
20859,44,75,306,1,750,F&B,40
20884,290,174,290,1,1740,F&B,40
20887,224,180,306,1,1800,F&B,40
20887,224,54,224,2,540,F&B,40
20951,229,990,292,1,9900,F&B,40
20951,229,208,255,2,2080,F&B,40
20955,370,360,370,1,3600,F&B,40
20963,234,78,234,1,780,F&B,40
20987,368,1058.8,368,1,10588,F&B,40
21016,358,942,358,1,9420,F&B,40
21038,277,918,374,1,9180,F&B,40
21110,12,90,247,1,900,F&B,40
21114,265,25.2,334,1,252,F&B,40
21114,265,41,334,2,410,F&B,40
21114,265,76,265,3,760,F&B,40
21137,315,576,315,1,5760,F&B,40
21187,344,1875.2,348,1,18752,F&B,40
21187,344,258,344,2,2580,F&B,40
21228,229,16,229,1,160,F&B,40
21260,276,30,276,1,300,F&B,40
21272,338,180,338,1,1800,F&B,40
21342,227,74,227,1,740,F&B,40
21343,51,95,331,1,950,F&B,40
21343,51,60,233,2,600,F&B,40
21401,286,114,388,1,1140,F&B,40
21401,286,78,286,2,780,F&B,40
21433,258,132,258,1,1320,F&B,40
21449,374,2116,374,1,21160,F&B,40
21465,351,66,351,1,660,F&B,40
21560,292,208,292,1,2080,F&B,40
21638,409,156,409,1,1560,F&B,40
21650,250,87,250,1,870,F&B,40
21693,288,1480,354,1,14800,F&B,40
21693,288,360,288,2,3600,F&B,40
21707,224,80,224,1,800,F&B,40
21881,304,307,304,1,3070,F&B,40
21912,265,304,265,1,3040,F&B,40
21950,260,658,342,1,6580,F&B,40
21950,260,658,315,2,6580,F&B,40
21950,260,560,293,3,5600,F&B,40
21950,260,219,260,4,2190,F&B,40
22019,34,40,250,1,400,F&B,40
22047,348,158,348,1,1580,F&B,40
22061,200,70,200,1,700,F&B,40
22066,43,91,305,1,910,F&B,40
22082,27,390,320,1,3900,F&B,40
22145,241,474,241,1,4740,F&B,40
22162,303,488,303,1,4880,F&B,40
22170,269,155,269,1,1550,F&B,40
22245,431,174,431,1,1740,F&B,40
22283,229,330,229,1,3300,F&B,40
22319,249,798,249,1,7980,F&B,40
22338,41,310.3,300,1,3103,F&B,40
22407,300,2320,300,1,23200,F&B,40
22422,240,48,240,1,480,F&B,40
22491,293,164,293,1,1640,F&B,40
22507,228,362,228,1,3620,F&B,40
22545,34,262,276,1,2620,F&B,40
22556,214,216,369,1,2160,F&B,40
22617,315,200,492,1,2000,F&B,40
22617,315,110,315,2,1100,F&B,40
22661,228,178,228,1,1780,F&B,40
22663,99,60,396,1,600,F&B,40
22757,252,339,252,1,3390,F&B,40
22797,41,110,347,1,1100,F&B,40
22828,370,150,370,1,1500,F&B,40
22861,270,224,417,1,2240,F&B,40
22920,44,66,267,1,660,F&B,40
23001,268,224,268,1,2240,F&B,40
23007,251,246,423,1,2460,F&B,40
23007,251,99,251,2,990,F&B,40
23013,257,87,257,1,870,F&B,40
23033,222,264,222,1,2640,F&B,40
23045,481,60,481,1,600,F&B,40
23085,198,196,198,1,1960,F&B,40
23109,210,64,210,1,640,F&B,40
23111,205,214,205,1,2140,F&B,40
23150,343,344,343,1,3440,F&B,40
23259,360,110,360,1,1100,F&B,40
23305,13,74,228,1,740,F&B,40
23325,304,285,304,1,2850,F&B,40
23337,121,302,316,1,3020,F&B,40
23337,121,140,121,2,1400,F&B,40
23393,188,186,188,1,1860,F&B,40
23478,486,66,486,1,660,F&B,40
23485,20,88,284,1,880,F&B,40
23627,216,92,391,1,920,F&B,40
23627,216,48,216,2,480,F&B,40
23640,308,200,308,1,2000,F&B,40
23805,236,58,236,1,580,F&B,40
23871,214,96,214,1,960,F&B,40
23937,231,92,231,1,920,F&B,40
23940,20,113,260,1,1130,F&B,40
23940,20,50,202,2,500,F&B,40
23940,20,22,173,3,220,F&B,40
24013,229,2270,229,1,22700,F&B,40
24035,220,136,220,1,1360,F&B,40
24100,538,28,538,1,280,F&B,40
24103,250,362,250,1,3620,F&B,40
24108,335,156,335,1,1560,F&B,40
24132,260,229,260,1,2290,F&B,40
24146,303,150,303,1,1500,F&B,40
24188,343,132,343,1,1320,F&B,40
24198,75,48,540,1,480,F&B,40
24198,75,64,488,2,640,F&B,40
24271,302,66,302,1,660,F&B,40
24318,20,112,531,1,1120,F&B,40
24318,20,30,468,2,300,F&B,40
24318,20,26,319,3,260,F&B,40
24318,20,20,215,4,200,F&B,40
24344,289,122,289,1,1220,F&B,40
24353,56,472,329,1,4720,F&B,40
24401,20,90,252,1,900,F&B,40
24401,20,52,226,2,520,F&B,40
24406,252,118,480,1,1180,F&B,40
24406,252,60,252,2,600,F&B,40
24426,323,272,323,1,2720,F&B,40
24452,27,296,421,1,2960,F&B,40
24452,27,190,305,2,1900,F&B,40
24511,34,330,445,1,3300,F&B,40
24511,34,184,266,2,1840,F&B,40
24596,34,1142,302,1,11420,F&B,40
24641,363,296,363,1,2960,F&B,40
24674,363,180,485,1,1800,F&B,40
24674,363,146,363,2,1460,F&B,40
24718,31,260,357,1,2600,F&B,40
24744,296,296,296,1,2960,F&B,40
24901,281,134,281,1,1340,F&B,40
24945,223,194,223,1,1940,F&B,40
24999,27,60,302,1,600,F&B,40
25031,34,188,390,1,1880,F&B,40
25031,34,440,363,2,4400,F&B,40
25038,197,400,197,1,4000,F&B,40
25043,34,124,272,1,1240,F&B,40
25044,352,360,352,1,3600,F&B,40
25047,34,122,272,1,1220,F&B,40
25117,228,214,343,1,2140,F&B,40
25117,228,70,228,2,700,F&B,40
25140,294,120,294,1,1200,F&B,40
25202,203,208,296,1,2080,F&B,40
25202,203,68,203,2,680,F&B,40
25215,257,230,257,1,2300,F&B,40
25222,351,152,351,1,1520,F&B,40
25290,8,166,330,1,1660,F&B,40
25309,34,197,271,1,1970,F&B,40
25332,251,74,251,1,740,F&B,40
25533,323,202,323,1,2020,F&B,40
25610,280,234,280,1,2340,F&B,40
25613,286,66,286,1,660,F&B,40
25626,108,2382,108,1,23820,F&B,40
25628,318,232,318,1,2320,F&B,40
25632,45,53,306,1,530,F&B,40
25698,297,186,297,1,1860,F&B,40
25724,403,140,403,1,1400,F&B,40
25732,194,228,194,1,2280,F&B,40
25824,397,136,397,1,1360,F&B,40
25828,227,230,227,1,2300,F&B,40
25879,253,84,253,1,840,F&B,40
25926,250,43,250,1,430,F&B,40
25959,343,306,343,1,3060,F&B,40
25960,310,226,310,1,2260,F&B,40
25973,301,126,301,1,1260,F&B,40
26031,280,342,280,1,3420,F&B,40
26045,30,238,316,1,2380,F&B,40
26093,293,290,293,1,2900,F&B,40
26098,301,74,301,1,740,F&B,40
26104,258,92,258,1,920,F&B,40
26175,261,256,261,1,2560,F&B,40
26183,258,145,258,1,1450,F&B,40
26189,364,2214,364,1,22140,F&B,40
26268,278,1920,278,1,19200,F&B,40
26280,266,1784,266,1,17840,F&B,40
26304,363,1160,365,1,11600,F&B,40
26304,363,320,365,2,3200,F&B,40
26304,363,600,363,3,6000,F&B,40
26305,373,298,509,1,2980,F&B,40
26305,373,790,373,2,7900,F&B,40
26360,353,276,536,1,2760,F&B,40
26360,353,1102,353,2,11020,F&B,40
26364,329,2100,329,1,21000,F&B,40
26376,347,1240,347,1,12400,F&B,40
26393,307,850,356,1,8500,F&B,40
26393,307,577,346,2,5770,F&B,40
26393,307,580,330,3,5800,F&B,40
26393,307,264,307,4,2640,F&B,40
26405,184,536,361,1,5360,F&B,40
26419,325,2216,325,1,22160,F&B,40
26428,247,440,272,1,4400,F&B,40
26428,247,1150,265,2,11500,F&B,40
26428,247,724,247,3,7240,F&B,40
26430,370,2464,370,1,24640,F&B,40
26435,281,424,327,1,4240,F&B,40
26535,255,168,255,1,1680,F&B,40
26559,349,2090.3,349,1,20903,F&B,40
26573,34,200,259,1,2000,F&B,40
26574,329,268,353,1,2680,F&B,40
26574,329,856,343,2,8560,F&B,40
26574,329,766,329,3,7660,F&B,40
26584,307,245,307,1,2450,F&B,40
26601,116,320,213,1,3200,F&B,40
26601,116,952,177,2,9520,F&B,40
26601,116,380,116,3,3800,F&B,40
26644,298,360,336,1,3600,F&B,40
26655,152,902,365,1,9020,F&B,40
26655,152,1123,362,2,11230,F&B,40
26671,330,2405,330,1,24050,F&B,40
26680,345,2066,345,1,20660,F&B,40
26683,349,2184,349,1,21840,F&B,40
26707,301,230,534,1,2300,F&B,40
26709,6,414,297,1,4140,F&B,40
26711,345,1128,370,1,11280,F&B,40
26711,345,224.7,345,2,2247,F&B,40
26753,363,2176,363,1,21760,F&B,40
26763,300,372,300,1,3720,F&B,40
26769,211,2120,380,1,21200,F&B,40
26769,211,96,211,2,960,F&B,40
26833,270,328,270,1,3280,F&B,40
26834,299,54,299,1,540,F&B,40
26861,293,186,293,1,1860,F&B,40
26865,27,250,328,1,2500,F&B,40
26865,27,64,299,2,640,F&B,40
26865,27,114,228,3,1140,F&B,40
26973,245,200,245,1,2000,F&B,40
26976,369,2202,369,1,22020,F&B,40
26980,20,140,291,1,1400,F&B,40
26986,259,312,259,1,3120,F&B,40
27039,251,345,356,1,3450,F&B,40
27073,34,197,270,1,1970,F&B,40
27085,455,90,455,1,900,F&B,40
27113,222,606,222,1,6060,F&B,40
27138,270,400,270,1,4000,F&B,40
27151,198,280,198,1,2800,F&B,40
27167,319,370,319,1,3700,F&B,40
27199,300,200,300,1,2000,F&B,40
27257,270,322,430,1,3220,F&B,40
27257,270,30,366,2,300,F&B,40
27257,270,106,270,3,1060,F&B,40
27320,51,90,305,1,900,F&B,40
27328,27,400,365,1,4000,F&B,40
27351,258,461,258,1,4610,F&B,40
27389,327,1200,342,1,12000,F&B,40
27389,327,800,327,2,8000,F&B,40
27406,251,134,251,1,1340,F&B,40
27434,260,100,260,1,1000,F&B,40
27434,260,100,260,2,1000,F&B,40
27447,303,422,303,1,4220,F&B,40
27468,34,336,305,1,3360,F&B,40
27487,161,212,390,1,2120,F&B,40
27489,225,126,225,1,1260,F&B,40
27622,278,136,278,1,1360,F&B,40
27633,122,90,292,1,900,F&B,40
27633,122,170,292,2,1700,F&B,40
27636,304,196,304,1,1960,F&B,40
27645,237,220,237,1,2200,F&B,40
27705,302,100,302,1,1000,F&B,40
27744,211,1000,238,1,10000,F&B,40
27744,211,1120,211,2,11200,F&B,40
27853,377,1356,380,1,13560,F&B,40
27853,377,230,380,2,2300,F&B,40
27853,377,280,377,3,2800,F&B,40
27853,377,156,377,4,1560,F&B,40
27865,27,282,402,1,2820,F&B,40
27865,27,91,270,2,910,F&B,40
27889,228,142,228,1,1420,F&B,40
27890,335,2130,335,1,21300,F&B,40
27927,260,178,260,1,1780,F&B,40
27961,249,358,249,1,3580,F&B,40
28020,211,166,211,1,1660,F&B,40
28031,313,102,313,1,1020,F&B,40
28078,43,334,302,1,3340,F&B,40
28078,43,28,223,2,280,F&B,40
28129,273,136,273,1,1360,F&B,40
28132,34,186,278,1,1860,F&B,40
28137,332,134,332,1,1340,F&B,40
28169,116,114,116,1,1140,F&B,40
28209,228,354,228,1,3540,F&B,40
28219,34,114,228,1,1140,F&B,40
28284,328,112,328,1,1120,F&B,40
28286,240,416,240,1,4160,F&B,40
28298,275,170,275,1,1700,F&B,40
28299,365,150,365,1,1500,F&B,40
28322,27,396,354,1,3960,F&B,40
28365,236,290,236,1,2900,F&B,40
28580,343,76,343,1,760,F&B,40
28637,34,169,257,1,1690,F&B,40
28660,153,114,357,1,1140,F&B,40
28684,58,178,370,1,1780,F&B,40
28689,295,170,295,1,1700,F&B,40
28691,250,120,250,1,1200,F&B,40
28780,383,432,383,1,4320,F&B,40
28819,255,389,255,1,3890,F&B,40
28852,60,124,352,1,1240,F&B,40
28882,364,150,364,1,1500,F&B,40
28904,34,118,407,1,1180,F&B,40
28912,293,58,293,1,580,F&B,40
28960,214,90,214,1,900,F&B,40
29005,277,292,277,1,2920,F&B,40
29033,262,281,262,1,2810,F&B,40
29093,286,216,286,1,2160,F&B,40
29099,58,340,233,1,3400,F&B,40
29104,239,170,239,1,1700,F&B,40
29111,299,130,299,1,1300,F&B,40
29165,288,318,288,1,3180,F&B,40
29175,388,218,388,1,2180,F&B,40
29177,332,154,332,1,1540,F&B,40
29253,395,93.3,395,1,933,F&B,40
29254,260,109.5,355,1,1095,F&B,40
29254,260,46,325,2,460,F&B,40
29254,260,17,260,3,170,F&B,40
29366,301,100,301,1,1000,F&B,40
29379,305,85,305,1,850,F&B,40
29388,253,244,434,1,2440,F&B,40
29388,253,142,253,2,1420,F&B,40
29431,299,62,503,1,620,F&B,40
29431,299,60,299,2,600,F&B,40
29482,27,56,250,1,560,F&B,40
29486,281,112,281,1,1120,F&B,40
29493,352,168,352,1,1680,F&B,40
29527,36,270,295,1,2700,F&B,40
29546,268,264,268,1,2640,F&B,40
29560,261,331,261,1,3310,F&B,40
29565,27,250,263,1,2500,F&B,40
29593,258,105,258,1,1050,F&B,40
29623,252,91,272,1,910,F&B,40
29623,252,116,252,2,1160,F&B,40
29691,18,860,364,1,8600,F&B,40
29714,333,290,333,1,2900,F&B,40
29730,260,276.1,260,1,2761,F&B,40
29825,277,140,277,1,1400,F&B,40
29832,220,146,220,1,1460,F&B,40
29842,146,106,221,1,1060,F&B,40
29842,146,58,146,2,580,F&B,40
29861,27,430,203,1,4300,F&B,40
29869,278,115.4,350,1,1154,F&B,40
29869,278,24,278,2,240,F&B,40
29874,221,126,221,1,1260,F&B,40
29883,250,294,250,1,2940,F&B,40
29888,228,208,440,1,2080,F&B,40
29888,228,92,317,2,920,F&B,40
29888,228,66,228,3,660,F&B,40
29892,221,400,221,1,4000,F&B,40
29908,250,250,250,1,2500,F&B,40
29949,348,110,348,1,1100,F&B,40
30006,204,322.6,323,1,3226,F&B,40
30006,204,484,312,2,4840,F&B,40
30006,204,290,299,3,2900,F&B,40
30006,204,450,265,4,4500,F&B,40
30009,68,1019.5,351,1,10195,F&B,40
30014,356,204,356,1,2040,F&B,40
30037,221,190,221,1,1900,F&B,40
30047,201,212,201,1,2120,F&B,40
30075,20,282,327,1,2820,F&B,40
30096,250,152,250,1,1520,F&B,40
30155,342,106,342,1,1060,F&B,40
30157,215,228,215,1,2280,F&B,40
30268,304,52,304,1,520,F&B,40
30269,303,146,303,1,1460,F&B,40
30318,316,50,316,1,500,F&B,40
30365,543,74,543,1,740,F&B,40
30565,304,220,304,1,2200,F&B,40
30635,250,73,250,1,730,F&B,40
30707,276,240,276,1,2400,F&B,40
30753,36,118,205,1,1180,F&B,40
30864,345,600,349,1,6000,F&B,40
30872,20,172.8,335,1,1728,F&B,40
30934,288,60,304,1,600,F&B,40
30934,288,60,288,2,600,F&B,40
31052,211,348,285,1,3480,F&B,40
